Epoch 0 error: 11,323620924454719
Epoch 10 error: 5,860184494840214
Epoch 20 error: 3,008912480450046
Epoch 30 error: 2,563333401165683
Epoch 40 error: 2,6270429867189935
Epoch 50 error: 2,790825288106006
Epoch 60 error: 2,0532236778069084
Epoch 70 error: 1,713760530358191
